file_name,text,embedding
find-iban-bic.txt,"Find your IBAN and BICIBAN is your International Bank Account Number. BIC is the Bank Identifier Code (also known as a SWIFT code).You need these to receive payments from some countries. They're used instead of your account number and sort code.If you're paying a person or company in the EU or EEA, or certain other countries, you'll need their IBAN and BIC.Find your IBAN and BICIBAN is your International Bank Account Number. BIC is the Bank Identifier Code (also known as a SWIFT code).You need these to receive payments from some countries. They're used instead of your account number and sort code.If you're paying a person or company in the EU or EEA, or certain other countries, you'll need their IBAN and BIC.Find your IBAN and BICIBAN is your International Bank Account Number. BIC is the Bank Identifier Code (also known as a SWIFT code).You need these to receive payments from some countries. They're used instead of your account number and sort code.If you're paying a person or company in the EU or EEA, or certain other countries, you'll need their IBAN and BIC.","[ 2.64461897e-02 -2.17605978e-02 -2.10695434e-02 -6.36533042e-03
 -3.26466337e-02  7.52220154e-02  4.36691940e-02 -7.13743735e-03
  6.86868206e-02  6.34622425e-02 -3.48348655e-02 -1.71004124e-02
  7.22269267e-02  7.29463771e-02 -9.61878523e-03  7.71365389e-02
  2.22732429e-03 -2.23544855e-02  8.13375488e-02  1.34782828e-02
 -1.29193962e-02  6.70028776e-02 -1.39001738e-02 -1.06031715e-03
 -3.24464478e-02  2.51347525e-03  6.54900819e-02  9.88753699e-03
  7.41091231e-03 -2.33163517e-02  8.54961947e-02  3.55054275e-03
 -3.99810411e-02 -3.36555243e-02  2.56383146e-06 -1.71295367e-02
  7.70168891e-03 -1.13562448e-02 -6.20667562e-02 -3.96998748e-02
 -2.55242493e-02  3.70282587e-03  1.78295188e-02 -6.01668879e-02
  1.68081522e-02  3.52419317e-02 -3.17457481e-03  6.01467863e-02
 -3.21127176e-02 -6.99709123e-03  1.46777378e-02 -5.76015711e-02
 -8.14712979e-03  1.16490731e-02  7.59478798e-03  3.38608287e-02
  3.43794823e-02  2.06244923e-02 -2.07565445e-03  7.26840422e-02
  4.45045643e-02  5.78222051e-03  8.69165268e-03 -8.47673509e-03
  6.76642731e-03  2.81831138e-02 -2.06575152e-02 -1.06716789e-02
  1.82441752e-02 -1.28838355e-02 -7.99380522e-03  2.37916945e-03
 -2.71899858e-03  3.19235139e-02 -1.19695514e-02 -2.30461173e-02
 -6.21419102e-02  1.00328140e-02  9.23493598e-03 -1.84296574e-02
 -2.72523426e-02  3.03087067e-02  1.13833537e-02 -1.83380174e-03
 -2.61572525e-02 -3.22711281e-02 -3.18185091e-02  3.00003421e-02
 -2.51627341e-02 -4.51748744e-02 -6.06151894e-02 -2.69829445e-02
 -2.69402564e-02  2.36998014e-02  7.40559623e-02 -2.55116839e-02
  5.72831444e-02  9.14733857e-02 -3.10152886e-03 -1.16278194e-02
 -4.29095142e-02  1.48010836e-03 -9.38331857e-02  2.90279984e-02
 -3.71398591e-02  5.18790297e-02  2.67376527e-02  2.32197661e-02
  1.16908643e-02 -2.46276502e-02 -3.88527326e-02 -2.47217622e-02
 -2.96587758e-02  1.81998070e-02  5.09827174e-02  4.61693667e-02
 -4.08795550e-02 -3.12511362e-02 -3.81352007e-03 -2.73649376e-02
  5.90231419e-02  1.00482826e-03  6.71831369e-02 -1.49076190e-02
  6.14926405e-03 -8.79660696e-02 -2.88535412e-02  1.25769963e-02
  3.91598931e-03  2.34078187e-02 -3.16597782e-02  1.00295627e-04
 -3.03343777e-02 -7.11445045e-03  4.19548191e-02 -3.28984149e-02
  2.91010067e-02  5.68044977e-03  1.28342779e-02  2.62091421e-02
 -1.58084817e-02 -3.24358903e-02  3.71855907e-02  1.78618692e-02
  2.93907300e-02  2.44151242e-02 -2.18960606e-02 -2.98167672e-03
 -1.39651755e-02  4.79529146e-03 -2.54493225e-02 -2.40553357e-02
 -4.70207678e-03 -6.46102615e-03 -1.83803234e-02 -1.83472894e-02
  4.46439423e-02 -6.68854406e-03 -2.14296635e-02 -8.93497691e-02
 -2.81704124e-03  2.56478898e-02  3.28969769e-02 -2.17401143e-02
 -1.88950207e-02 -2.83608548e-02  9.54902265e-03 -7.10262125e-03
  2.73673590e-02 -6.51856288e-02  1.52210379e-02 -2.32617911e-02
 -3.62191610e-02  5.45699615e-03  6.66391924e-02  1.27298106e-02
  4.14837115e-02  7.36960629e-03 -3.24331932e-02 -1.48696564e-02
 -2.50424799e-02 -4.05276865e-02 -4.72261757e-03  7.27851316e-02
 -1.97800379e-02  4.88072308e-03  2.57332493e-02  1.33958096e-02
  2.18846253e-03  2.56955326e-02  4.44910629e-03 -1.03170099e-02
  6.27845220e-05  1.90500300e-02 -3.20049562e-02  3.31643149e-02
  5.47113195e-02  6.51910305e-02 -3.15060318e-02 -3.40586193e-02
 -4.04438749e-02 -3.97944897e-02  1.34042092e-02 -8.91808327e-03
  8.57440569e-03  2.62602717e-02  3.89094129e-02 -1.55811943e-02
 -2.59698387e-02  3.24794687e-02 -5.83051965e-02 -1.50256818e-02
  2.85417307e-02 -1.81209072e-02  5.01492992e-03  8.52325559e-02
 -2.13268492e-02 -1.93195064e-02  1.46333184e-02 -3.91096901e-03
 -2.50195544e-02 -1.07137263e-02 -3.07778269e-03 -6.50187954e-03
 -3.76613177e-02 -8.41126125e-03  2.54276302e-02 -1.59768853e-02
 -8.52827169e-03 -6.90499460e-03 -3.57951969e-02  2.58465335e-02
 -1.52123701e-02 -3.35224606e-02  2.96941791e-02 -3.35887074e-02
  3.06284595e-02  4.59490009e-02  5.25419004e-02  6.49461299e-02
  4.40210178e-02  1.82684958e-02  2.42060367e-02  1.33644557e-02
 -1.15843294e-02  3.16345915e-02 -6.71885461e-02 -1.94724184e-02
 -6.22324599e-03 -6.49735853e-02  3.09280176e-02  2.02757251e-02
 -1.75819714e-02 -3.27530839e-02 -9.52344574e-03 -1.89634208e-02
 -2.74190679e-02  2.07523666e-02  3.37364636e-02  3.87538634e-02
  6.45278990e-02  4.50424030e-02 -2.08755676e-02 -3.11737368e-03
  1.56672485e-02  5.33311255e-02  2.98711210e-02 -5.00919186e-02
 -1.94939096e-02 -7.13354535e-03 -7.00575560e-02  5.21071665e-02
  3.97770479e-02  5.67671517e-03 -1.41308352e-03 -1.28568029e-02
 -3.54055688e-02 -3.19146290e-02  6.08196761e-03  3.32982764e-02
  1.37427794e-02 -3.18388939e-02  1.13697210e-02 -3.05448053e-03
 -4.79059480e-03  4.12167832e-02 -1.65520068e-02 -5.01271039e-02
 -1.56174516e-02 -8.42433795e-02 -1.63136721e-02  2.43526921e-02
 -7.39548951e-02 -1.84148792e-02  1.93958264e-02 -8.06077756e-03
  9.98011697e-03 -3.07147130e-02 -2.35362146e-02 -4.15660255e-02
 -4.64004725e-02  1.74649358e-02 -5.36929294e-02 -7.88483396e-03
  4.52632308e-02  4.87499423e-02  2.05479264e-02 -5.19489236e-02
  7.25345779e-03  1.29133575e-02 -3.62285785e-02 -1.86388381e-02
  7.12655904e-03 -4.17138524e-02  4.44476493e-02  4.92498651e-03
 -9.14507657e-02 -1.25415642e-02  3.69118666e-03  2.53623612e-02
  1.03324382e-02  3.20803337e-02 -1.78334936e-02 -4.97625284e-02
 -3.00616138e-02 -2.02640183e-02 -2.27869973e-02 -1.06267398e-02
  2.00994723e-02 -7.08206668e-02 -1.54833905e-02 -1.81407183e-02
 -1.24093024e-02  2.40651029e-03 -1.66239031e-02 -9.21586249e-03
  2.22604368e-02 -6.01907857e-02  2.58104317e-02 -2.09016353e-03
  1.93888247e-02  2.08312906e-02  3.17454450e-02  1.37442043e-02
  1.48816956e-02  4.68789153e-02  1.03495277e-01 -1.75615828e-02
  3.86231504e-02  6.96374848e-02  1.11005366e-01  1.37565436e-03
 -3.01856212e-02  1.72234867e-02  1.78566538e-02 -7.10527971e-02
 -5.29737212e-02 -3.11090983e-02  5.38847633e-02  1.68496575e-02
 -6.46251952e-03 -4.66562696e-02 -1.22471288e-01  4.99534272e-02
 -5.71782654e-03 -2.18255655e-03  1.63127086e-03 -1.09475534e-02
 -4.53302115e-02 -2.89221797e-02 -1.76108349e-02 -3.68721001e-02
 -6.11021854e-02  6.38615340e-03  1.59107596e-02  1.86117284e-03
 -4.43262495e-02 -4.42471169e-02 -4.79668044e-02 -9.20305308e-03
 -6.37701200e-03  6.25671633e-03  1.68009289e-02 -3.13201137e-02
 -3.87288891e-02 -3.22069004e-02 -4.29862328e-02 -4.52537835e-02
  3.26078720e-02 -1.91000756e-02  7.62946857e-03 -9.12141334e-03
 -1.56421781e-01  1.85257830e-02  1.15306964e-02  1.20258406e-02
 -3.23606282e-02  5.85852861e-02  2.04898901e-02 -2.26467662e-02
 -1.94765837e-03 -9.23805535e-02  3.33043784e-02 -3.28132808e-02
 -4.75433236e-03 -2.62359995e-02  5.16868494e-02  1.95114519e-02
  2.85442676e-02  8.90519097e-02 -2.97327805e-02 -6.21278286e-02
 -3.77834961e-02  1.59403570e-02  1.65986568e-02  3.38918492e-02
  4.86937445e-03 -1.56987719e-02 -4.73788241e-04  2.76368037e-02
 -4.53191437e-02 -6.08358569e-02 -4.79029007e-02 -2.24767178e-02
  4.44401465e-02 -5.56506217e-03  5.70843145e-02  2.13454105e-02
  6.15760777e-03  1.93989649e-02  6.91475160e-03  3.47108394e-02
 -2.92788018e-02 -2.39639189e-02 -9.01140794e-02  2.49512568e-02
  8.28499347e-02  2.59959828e-02 -8.41852874e-02 -1.68256834e-02
 -8.75653606e-03 -1.68656725e-02 -3.53104062e-02 -3.47328000e-03
  1.13392314e-02  7.00075552e-02 -3.03744301e-02  4.83588092e-02
 -6.05498732e-04 -5.74873425e-02 -6.05218066e-03 -2.66899485e-02
  3.37674618e-02  8.44404101e-03 -9.66966804e-03 -2.04441138e-02
  5.67421615e-02  3.63287926e-02  6.07036008e-03  2.57662684e-03
  2.69716349e-03 -1.50489183e-02 -9.86797363e-03 -2.88702566e-02
 -1.37573583e-02 -1.33611988e-02 -3.44656818e-02  1.65332574e-03
 -2.18299553e-02 -4.37164754e-02  5.59132174e-02 -3.59104127e-02
 -1.66279525e-02 -3.00510712e-02  4.05981243e-02  1.28545007e-02
  8.65129661e-03 -2.15039663e-02  2.15955842e-02  3.52542754e-03
 -2.08784211e-02 -1.95909590e-02 -9.99826565e-03 -7.66485706e-02
  3.31041316e-04  3.23818740e-03 -1.11339586e-02  5.52698039e-03
  7.93052837e-03 -4.63566855e-02  4.69756201e-02 -3.92347239e-02
  5.29130828e-03 -1.61678419e-02 -7.96956290e-03 -6.29773363e-02
  6.92278072e-02 -1.95374936e-02 -4.13544625e-02  9.53760222e-02
 -2.97495201e-02 -1.74675584e-02 -2.24459711e-02  3.34828682e-02
 -1.17884586e-02 -2.09307726e-02 -2.61695087e-02  3.33292373e-02
 -3.57006602e-02 -1.06459307e-02  9.34913941e-03  4.58757393e-02
  1.45105682e-02 -2.89448593e-02  5.64099588e-02 -1.96056627e-02
  4.83393343e-03  2.86267102e-02 -1.61366246e-03 -1.89464877e-03
  2.67781802e-02 -2.74793413e-02 -2.82197725e-02 -1.52480956e-02
 -2.52234656e-02 -2.73101740e-02  1.74886379e-02 -3.82397659e-02
 -2.34853458e-02  5.94638288e-04 -1.77587848e-02  2.38895118e-02
 -7.77077600e-02  6.97819330e-03  1.18955076e-02  2.08972879e-02
  1.14383407e-01 -2.40841899e-02  6.74171001e-03  2.76365634e-02
  3.47549729e-02 -7.31456559e-03  9.05819312e-02  2.38606315e-02
 -5.26984222e-03 -3.05688195e-03  4.45295423e-02 -6.19993033e-03
 -3.34912608e-03  5.90229128e-03  8.23659822e-03  1.25519661e-02
  1.52054545e-03 -3.73323709e-02 -1.11600764e-01 -6.40764542e-33
 -3.29768024e-02 -1.45188358e-03  6.52696611e-03 -9.65149105e-02
  4.37147692e-02 -2.28989683e-02  6.81897486e-03 -2.43431740e-02
 -1.99358519e-02  1.86835546e-02 -3.94565472e-03  3.44094075e-02
 -8.16463900e-04 -9.38428100e-03  1.70044582e-02 -2.30387989e-02
  1.53594473e-02  2.60269884e-02  6.56807271e-04 -6.74892031e-03
  1.05519108e-01  2.58161183e-02  4.21065874e-02 -6.33453578e-02
 -2.27291286e-02 -3.80500294e-02 -5.17902244e-03  1.40698301e-02
  5.36537655e-02  2.78199818e-02 -2.28170231e-02 -8.52280334e-02
  2.98689958e-02 -3.37439515e-02 -2.72630695e-02  5.53084165e-02
  5.28050354e-04 -2.35494729e-02 -2.04419363e-02  7.13220015e-02
  6.18052892e-02 -8.99997428e-02 -8.67427047e-03 -2.20060926e-02
 -4.55510318e-02  2.52650655e-03 -7.13656051e-03  1.81405842e-02
  2.71711443e-02 -1.48423202e-02  3.45268776e-03 -4.19618599e-02
 -2.46982137e-03  3.88414823e-02  3.95436818e-03  5.04576378e-02
 -1.49445580e-02 -5.59097975e-02 -4.30326676e-03  4.16074246e-02
 -2.41183527e-02  1.21514115e-03 -1.26899406e-02 -1.94914695e-02
 -6.62327232e-03 -1.47364009e-02 -2.08136085e-02 -8.24317336e-02
  4.18889746e-02 -2.42530609e-06  1.42752165e-02  3.48230009e-03
  5.59078753e-02  9.34299268e-03 -8.99833217e-02 -4.26858515e-02
 -3.10658552e-02  7.95790628e-02  9.37759131e-03  1.58002321e-02
 -1.30131627e-02 -1.46524999e-02  2.39584241e-02 -3.72721404e-02
  6.43481314e-02 -3.93695198e-02 -9.13038384e-03 -2.31585070e-03
  5.55007756e-02 -4.75162454e-02  2.74865068e-02  3.13269049e-02
  3.99714038e-02 -8.34032707e-03 -4.74730171e-02  8.42051860e-03
  2.93198097e-02  6.54075220e-02  2.65292618e-02  1.54084489e-02
  6.11195005e-02 -1.72810722e-02  4.71074656e-02 -4.86611538e-02
  2.40085833e-02  2.29159612e-02  3.24795097e-02 -1.26679949e-02
 -4.53341665e-04  7.88372569e-03  6.21624701e-02  1.60403382e-02
  1.37200821e-02  4.82674278e-02 -1.14701353e-02  1.26936361e-02
  9.80491098e-03 -6.51386455e-02  4.49487194e-03 -3.59900109e-02
  3.06262169e-02 -4.40777279e-02 -4.39387932e-02  8.11085626e-02
  7.61554693e-04 -2.17645755e-03 -7.28919357e-02  3.80713195e-02
 -1.84168387e-02  1.77826732e-02  6.31373795e-03  6.30486310e-02
  3.02960785e-07 -1.01966579e-02  4.05981541e-02  1.29617029e-03
  2.36414727e-02  1.60917118e-02 -3.72774992e-03  3.00455503e-02
 -2.36077160e-02  1.48410937e-02  3.73605005e-02 -4.06530946e-02
 -8.55813362e-03  1.76500238e-03 -3.21900249e-02 -1.97655195e-03
 -9.91671681e-02  2.97445543e-02  7.65167316e-03 -1.45762158e-03
 -2.90602557e-02 -1.46772461e-02 -1.66237336e-02 -1.00173224e-02
  1.74000151e-02  6.11405354e-03 -7.83098787e-02 -1.91333294e-02
 -2.76115499e-02 -5.36048831e-03 -9.78664123e-03  5.73423877e-03
  2.54107043e-02  3.05735860e-02  2.85294056e-02  2.44329646e-02
  1.07099852e-02  1.29476124e-02  3.95132974e-03  1.50649417e-02
  5.83477765e-02  6.45392807e-03  4.29442078e-02  1.43473232e-02
 -2.87033003e-02  4.47222069e-02 -2.71954816e-02 -3.62391910e-03
 -1.24426074e-02  1.74817275e-02 -8.40526447e-03 -3.88529547e-03
  1.56251658e-02 -5.01770601e-02  4.31782529e-02  3.50057930e-02
  4.78449576e-02  7.22315721e-03  4.12861863e-03  5.88786900e-02
  5.32009564e-02 -1.68354698e-02  6.37154058e-02 -9.22556408e-03
 -8.78595840e-03  3.10516497e-03 -5.74989021e-02  1.36309611e-02
  2.95378014e-34 -2.94888951e-02 -3.66854742e-02  5.20297363e-02
  7.27560967e-02  2.81030759e-02 -1.17147472e-02 -3.45172696e-02
  1.56289283e-02 -4.55322163e-03  1.08672660e-02  2.23170705e-02]"
